"12.12.2021";"WSA Regensburg";"DONAU";"HOFKIRCHEN";"10088003";"Q_P";"m³/s";"XXX,XXX";"XX.XX.XXXX";"XX:XX";"PNP";"299,6"
"00:15";"475"
"00:30";"475"
"00:45";"475"
"01:00";"475"
"01:15";"475"
"01:30";"475"
"01:45";"475"
"02:00";"475"
"02:15";"475"
"02:30";"475"
"02:45";"475"
"03:00";"475"
"03:15";"475"
"03:30";"475"
"03:45";"475"
"04:00";"475"
"04:15";"475"
"04:30";"475"
"04:45";"475"
"05:00";"475"
"05:15";"475"
"05:30";"475"
"05:45";"475"
"06:00";"475"
"06:15";"472"
"06:30";"475"
"06:45";"475"
"07:00";"479"
"07:15";"472"
"07:30";"472"
"07:45";"472"
"08:00";"475"
"08:15";"469"
"08:30";"472"
"08:45";"472"
"09:00";"469"
"09:15";"472"
"09:30";"469"
"09:45";"469"
"10:00";"469"
"10:15";"469"
"10:30";"469"
"10:45";"469"
"11:00";"469"
"11:15";"469"
"11:30";"469"
"11:45";"469"
"12:00";"466"
"12:15";"466"
"12:30";"466"
"12:45";"466"
"13:00";"466"
"13:15";"466"
"13:30";"466"
"13:45";"466"
"14:00";"466"
"14:15";"463"
"14:30";"463"
"14:45";"463"
"15:00";"463"
"15:15";"463"
"15:30";"463"
"15:45";"463"
"16:00";"463"
"16:15";"463"
"16:30";"463"
"16:45";"463"
"17:00";"463"
"17:15";"463"
"17:30";"463"
"17:45";"463"
"18:00";"463"
"18:15";"460"
"18:30";"460"
"18:45";"460"
"19:00";"460"
"19:15";"460"
"19:30";"460"
"19:45";"460"
"20:00";"460"
"20:15";"460"
"20:30";"460"
"20:45";"460"
"21:00";"460"
"21:15";"460"
"21:30";"460"
"21:45";"460"
"22:00";"457"
"22:15";"457"
"22:30";"457"
"22:45";"460"
"23:00";"460"
"23:15";"457"
"23:30";"457"
"23:45";"XXX,XXX"
"24:00";"457"
