"15.01.2022";"WSA Regensburg";"DONAU";"HOFKIRCHEN";"10088003";"Q_P";"m³/s";"XXX,XXX";"XX.XX.XXXX";"XX:XX";"PNP";"299,6"
"00:15";"625"
"00:30";"625"
"00:45";"625"
"01:00";"625"
"01:15";"625"
"01:30";"625"
"01:45";"625"
"02:00";"625"
"02:15";"625"
"02:30";"625"
"02:45";"625"
"03:00";"625"
"03:15";"621"
"03:30";"621"
"03:45";"621"
"04:00";"621"
"04:15";"621"
"04:30";"621"
"04:45";"621"
"05:00";"621"
"05:15";"621"
"05:30";"621"
"05:45";"621"
"06:00";"621"
"06:15";"621"
"06:30";"621"
"06:45";"621"
"07:00";"621"
"07:15";"625"
"07:30";"621"
"07:45";"617"
"08:00";"617"
"08:15";"617"
"08:30";"617"
"08:45";"617"
"09:00";"614"
"09:15";"614"
"09:30";"614"
"09:45";"614"
"10:00";"614"
"10:15";"614"
"10:30";"610"
"10:45";"610"
"11:00";"606"
"11:15";"610"
"11:30";"610"
"11:45";"610"
"12:00";"606"
"12:15";"606"
"12:30";"603"
"12:45";"606"
"13:00";"606"
"13:15";"606"
"13:30";"606"
"13:45";"606"
"14:00";"603"
"14:15";"603"
"14:30";"603"
"14:45";"603"
"15:00";"603"
"15:15";"603"
"15:30";"603"
"15:45";"603"
"16:00";"603"
"16:15";"603"
"16:30";"603"
"16:45";"603"
"17:00";"603"
"17:15";"603"
"17:30";"603"
"17:45";"603"
"18:00";"603"
"18:15";"603"
"18:30";"603"
"18:45";"603"
"19:00";"603"
"19:15";"603"
"19:30";"603"
"19:45";"603"
"20:00";"603"
"20:15";"603"
"20:30";"603"
"20:45";"603"
"21:00";"603"
"21:15";"603"
"21:30";"603"
"21:45";"603"
"22:00";"603"
"22:15";"603"
"22:30";"603"
"22:45";"603"
"23:00";"603"
"23:15";"606"
"23:30";"603"
"23:45";"603"
"24:00";"603"
