"14.01.2022";"WSA Regensburg";"DONAU";"HOFKIRCHEN";"10088003";"Q_P";"m³/s";"XXX,XXX";"XX.XX.XXXX";"XX:XX";"PNP";"299,6"
"00:15";"662"
"00:30";"662"
"00:45";"662"
"01:00";"662"
"01:15";"662"
"01:30";"662"
"01:45";"662"
"02:00";"662"
"02:15";"662"
"02:30";"662"
"02:45";"662"
"03:00";"662"
"03:15";"662"
"03:30";"658"
"03:45";"662"
"04:00";"662"
"04:15";"662"
"04:30";"662"
"04:45";"662"
"05:00";"658"
"05:15";"662"
"05:30";"658"
"05:45";"658"
"06:00";"658"
"06:15";"658"
"06:30";"658"
"06:45";"658"
"07:00";"658"
"07:15";"658"
"07:30";"655"
"07:45";"655"
"08:00";"655"
"08:15";"655"
"08:30";"651"
"08:45";"647"
"09:00";"647"
"09:15";"647"
"09:30";"643"
"09:45";"643"
"10:00";"640"
"10:15";"640"
"10:30";"640"
"10:45";"640"
"11:00";"640"
"11:15";"636"
"11:30";"636"
"11:45";"636"
"12:00";"636"
"12:15";"636"
"12:30";"636"
"12:45";"636"
"13:00";"632"
"13:15";"636"
"13:30";"636"
"13:45";"640"
"14:00";"636"
"14:15";"636"
"14:30";"636"
"14:45";"636"
"15:00";"640"
"15:15";"636"
"15:30";"640"
"15:45";"640"
"16:00";"640"
"16:15";"640"
"16:30";"643"
"16:45";"640"
"17:00";"640"
"17:15";"640"
"17:30";"640"
"17:45";"640"
"18:00";"640"
"18:15";"640"
"18:30";"640"
"18:45";"640"
"19:00";"640"
"19:15";"640"
"19:30";"640"
"19:45";"640"
"20:00";"636"
"20:15";"636"
"20:30";"636"
"20:45";"636"
"21:00";"636"
"21:15";"636"
"21:30";"632"
"21:45";"632"
"22:00";"632"
"22:15";"632"
"22:30";"632"
"22:45";"632"
"23:00";"628"
"23:15";"628"
"23:30";"628"
"23:45";"628"
"24:00";"628"
