"23.11.2021";"WSA Regensburg";"DONAU";"HOFKIRCHEN";"10088003";"Q_P";"m³/s";"XXX,XXX";"XX.XX.XXXX";"XX:XX";"PNP";"299,6"
"00:15";"XXX,XXX"
"00:30";"XXX,XXX"
"00:45";"XXX,XXX"
"01:00";"XXX,XXX"
"01:15";"XXX,XXX"
"01:30";"XXX,XXX"
"01:45";"XXX,XXX"
"02:00";"XXX,XXX"
"02:15";"XXX,XXX"
"02:30";"XXX,XXX"
"02:45";"XXX,XXX"
"03:00";"XXX,XXX"
"03:15";"XXX,XXX"
"03:30";"XXX,XXX"
"03:45";"XXX,XXX"
"04:00";"XXX,XXX"
"04:15";"XXX,XXX"
"04:30";"XXX,XXX"
"04:45";"XXX,XXX"
"05:00";"XXX,XXX"
"05:15";"XXX,XXX"
"05:30";"XXX,XXX"
"05:45";"XXX,XXX"
"06:00";"XXX,XXX"
"06:15";"XXX,XXX"
"06:30";"XXX,XXX"
"06:45";"XXX,XXX"
"07:00";"XXX,XXX"
"07:15";"XXX,XXX"
"07:30";"XXX,XXX"
"07:45";"XXX,XXX"
"08:00";"340"
"08:15";"340"
"08:30";"340"
"08:45";"340"
"09:00";"340"
"09:15";"338"
"09:30";"338"
"09:45";"338"
"10:00";"338"
"10:15";"338"
"10:30";"338"
"10:45";"335"
"11:00";"335"
"11:15";"335"
"11:30";"335"
"11:45";"335"
"12:00";"338"
"12:15";"335"
"12:30";"335"
"12:45";"335"
"13:00";"335"
"13:15";"338"
"13:30";"332"
"13:45";"335"
"14:00";"338"
"14:15";"335"
"14:30";"335"
"14:45";"335"
"15:00";"335"
"15:15";"335"
"15:30";"335"
"15:45";"338"
"16:00";"335"
"16:15";"338"
"16:30";"335"
"16:45";"335"
"17:00";"335"
"17:15";"335"
"17:30";"335"
"17:45";"338"
"18:00";"338"
"18:15";"338"
"18:30";"338"
"18:45";"338"
"19:00";"338"
"19:15";"338"
"19:30";"338"
"19:45";"338"
"20:00";"338"
"20:15";"338"
"20:30";"338"
"20:45";"338"
"21:00";"338"
"21:15";"340"
"21:30";"338"
"21:45";"340"
"22:00";"340"
"22:15";"340"
"22:30";"340"
"22:45";"340"
"23:00";"340"
"23:15";"340"
"23:30";"340"
"23:45";"XXX,XXX"
"24:00";"340"
