"18.12.2021";"WSA Regensburg";"DONAU";"HOFKIRCHEN";"10088003";"Q_P";"m³/s";"XXX,XXX";"XX.XX.XXXX";"XX:XX";"PNP";"299,6"
"00:15";"504"
"00:30";"504"
"00:45";"504"
"01:00";"504"
"01:15";"504"
"01:30";"504"
"01:45";"504"
"02:00";"507"
"02:15";"507"
"02:30";"507"
"02:45";"507"
"03:00";"507"
"03:15";"507"
"03:30";"507"
"03:45";"507"
"04:00";"507"
"04:15";"507"
"04:30";"507"
"04:45";"507"
"05:00";"511"
"05:15";"511"
"05:30";"511"
"05:45";"511"
"06:00";"511"
"06:15";"511"
"06:30";"514"
"06:45";"514"
"07:00";"514"
"07:15";"517"
"07:30";"514"
"07:45";"514"
"08:00";"517"
"08:15";"514"
"08:30";"514"
"08:45";"517"
"09:00";"517"
"09:15";"517"
"09:30";"517"
"09:45";"517"
"10:00";"520"
"10:15";"517"
"10:30";"520"
"10:45";"520"
"11:00";"520"
"11:15";"520"
"11:30";"520"
"11:45";"520"
"12:00";"524"
"12:15";"524"
"12:30";"524"
"12:45";"524"
"13:00";"524"
"13:15";"524"
"13:30";"524"
"13:45";"524"
"14:00";"527"
"14:15";"527"
"14:30";"527"
"14:45";"530"
"15:00";"527"
"15:15";"527"
"15:30";"530"
"15:45";"530"
"16:00";"530"
"16:15";"530"
"16:30";"530"
"16:45";"530"
"17:00";"530"
"17:15";"530"
"17:30";"530"
"17:45";"530"
"18:00";"530"
"18:15";"530"
"18:30";"530"
"18:45";"530"
"19:00";"530"
"19:15";"530"
"19:30";"530"
"19:45";"530"
"20:00";"530"
"20:15";"530"
"20:30";"530"
"20:45";"530"
"21:00";"530"
"21:15";"530"
"21:30";"530"
"21:45";"530"
"22:00";"530"
"22:15";"530"
"22:30";"530"
"22:45";"527"
"23:00";"527"
"23:15";"527"
"23:30";"527"
"23:45";"XXX,XXX"
"24:00";"527"
