"15.12.2021";"WSA Regensburg";"DONAU";"HOFKIRCHEN";"10088003";"Q_P";"m³/s";"XXX,XXX";"XX.XX.XXXX";"XX:XX";"PNP";"299,6"
"00:15";"494"
"00:30";"494"
"00:45";"498"
"01:00";"498"
"01:15";"501"
"01:30";"501"
"01:45";"501"
"02:00";"504"
"02:15";"504"
"02:30";"504"
"02:45";"507"
"03:00";"507"
"03:15";"511"
"03:30";"511"
"03:45";"511"
"04:00";"511"
"04:15";"514"
"04:30";"514"
"04:45";"517"
"05:00";"517"
"05:15";"517"
"05:30";"520"
"05:45";"520"
"06:00";"520"
"06:15";"520"
"06:30";"524"
"06:45";"527"
"07:00";"524"
"07:15";"524"
"07:30";"527"
"07:45";"527"
"08:00";"527"
"08:15";"527"
"08:30";"530"
"08:45";"530"
"09:00";"530"
"09:15";"530"
"09:30";"534"
"09:45";"534"
"10:00";"537"
"10:15";"537"
"10:30";"540"
"10:45";"540"
"11:00";"540"
"11:15";"544"
"11:30";"544"
"11:45";"544"
"12:00";"544"
"12:15";"547"
"12:30";"547"
"12:45";"550"
"13:00";"550"
"13:15";"554"
"13:30";"554"
"13:45";"554"
"14:00";"557"
"14:15";"557"
"14:30";"561"
"14:45";"561"
"15:00";"564"
"15:15";"564"
"15:30";"564"
"15:45";"564"
"16:00";"568"
"16:15";"568"
"16:30";"568"
"16:45";"568"
"17:00";"571"
"17:15";"571"
"17:30";"575"
"17:45";"571"
"18:00";"571"
"18:15";"571"
"18:30";"571"
"18:45";"571"
"19:00";"575"
"19:15";"575"
"19:30";"575"
"19:45";"575"
"20:00";"575"
"20:15";"575"
"20:30";"575"
"20:45";"578"
"21:00";"XXX,XXX"
"21:15";"XXX,XXX"
"21:30";"XXX,XXX"
"21:45";"XXX,XXX"
"22:00";"XXX,XXX"
"22:15";"XXX,XXX"
"22:30";"XXX,XXX"
"22:45";"XXX,XXX"
"23:00";"XXX,XXX"
"23:15";"XXX,XXX"
"23:30";"XXX,XXX"
"23:45";"XXX,XXX"
"24:00";"582"
