"27.12.2021";"WSA Regensburg";"DONAU";"HOFKIRCHEN";"10088003";"Q_P";"m³/s";"XXX,XXX";"XX.XX.XXXX";"XX:XX";"PNP";"299,6"
"00:15";"XXX,XXX"
"00:30";"XXX,XXX"
"00:45";"XXX,XXX"
"01:00";"XXX,XXX"
"01:15";"XXX,XXX"
"01:30";"XXX,XXX"
"01:45";"XXX,XXX"
"02:00";"XXX,XXX"
"02:15";"XXX,XXX"
"02:30";"XXX,XXX"
"02:45";"XXX,XXX"
"03:00";"XXX,XXX"
"03:15";"XXX,XXX"
"03:30";"XXX,XXX"
"03:45";"XXX,XXX"
"04:00";"XXX,XXX"
"04:15";"XXX,XXX"
"04:30";"XXX,XXX"
"04:45";"XXX,XXX"
"05:00";"XXX,XXX"
"05:15";"XXX,XXX"
"05:30";"XXX,XXX"
"05:45";"XXX,XXX"
"06:00";"XXX,XXX"
"06:15";"XXX,XXX"
"06:30";"XXX,XXX"
"06:45";"XXX,XXX"
"07:00";"XXX,XXX"
"07:15";"XXX,XXX"
"07:30";"XXX,XXX"
"07:45";"640"
"08:00";"640"
"08:15";"643"
"08:30";"643"
"08:45";"643"
"09:00";"643"
"09:15";"643"
"09:30";"643"
"09:45";"643"
"10:00";"643"
"10:15";"643"
"10:30";"643"
"10:45";"647"
"11:00";"643"
"11:15";"647"
"11:30";"647"
"11:45";"647"
"12:00";"647"
"12:15";"647"
"12:30";"647"
"12:45";"647"
"13:00";"647"
"13:15";"651"
"13:30";"651"
"13:45";"651"
"14:00";"651"
"14:15";"655"
"14:30";"651"
"14:45";"655"
"15:00";"655"
"15:15";"655"
"15:30";"658"
"15:45";"658"
"16:00";"658"
"16:15";"662"
"16:30";"662"
"16:45";"662"
"17:00";"662"
"17:15";"662"
"17:30";"666"
"17:45";"666"
"18:00";"666"
"18:15";"666"
"18:30";"666"
"18:45";"666"
"19:00";"666"
"19:15";"666"
"19:30";"666"
"19:45";"666"
"20:00";"666"
"20:15";"666"
"20:30";"662"
"20:45";"662"
"21:00";"662"
"21:15";"662"
"21:30";"662"
"21:45";"658"
"22:00";"658"
"22:15";"658"
"22:30";"655"
"22:45";"655"
"23:00";"651"
"23:15";"651"
"23:30";"651"
"23:45";"XXX,XXX"
"24:00";"647"
