"28.12.2021";"WSA Regensburg";"DONAU";"HOFKIRCHEN";"10088003";"Q_P";"m³/s";"XXX,XXX";"XX.XX.XXXX";"XX:XX";"PNP";"299,6"
"00:15";"647"
"00:30";"643"
"00:45";"643"
"01:00";"640"
"01:15";"640"
"01:30";"640"
"01:45";"640"
"02:00";"636"
"02:15";"636"
"02:30";"636"
"02:45";"636"
"03:00";"632"
"03:15";"632"
"03:30";"632"
"03:45";"632"
"04:00";"632"
"04:15";"632"
"04:30";"628"
"04:45";"628"
"05:00";"628"
"05:15";"628"
"05:30";"628"
"05:45";"628"
"06:00";"628"
"06:15";"625"
"06:30";"625"
"06:45";"625"
"07:00";"625"
"07:15";"625"
"07:30";"621"
"07:45";"621"
"08:00";"621"
"08:15";"621"
"08:30";"621"
"08:45";"621"
"09:00";"621"
"09:15";"621"
"09:30";"621"
"09:45";"621"
"10:00";"621"
"10:15";"621"
"10:30";"621"
"10:45";"621"
"11:00";"617"
"11:15";"617"
"11:30";"617"
"11:45";"621"
"12:00";"621"
"12:15";"621"
"12:30";"621"
"12:45";"621"
"13:00";"621"
"13:15";"621"
"13:30";"621"
"13:45";"625"
"14:00";"625"
"14:15";"625"
"14:30";"625"
"14:45";"625"
"15:00";"625"
"15:15";"628"
"15:30";"628"
"15:45";"628"
"16:00";"628"
"16:15";"628"
"16:30";"628"
"16:45";"628"
"17:00";"628"
"17:15";"628"
"17:30";"628"
"17:45";"628"
"18:00";"628"
"18:15";"632"
"18:30";"628"
"18:45";"632"
"19:00";"632"
"19:15";"632"
"19:30";"632"
"19:45";"632"
"20:00";"632"
"20:15";"632"
"20:30";"XXX,XXX"
"20:45";"XXX,XXX"
"21:00";"XXX,XXX"
"21:15";"XXX,XXX"
"21:30";"XXX,XXX"
"21:45";"XXX,XXX"
"22:00";"XXX,XXX"
"22:15";"XXX,XXX"
"22:30";"XXX,XXX"
"22:45";"XXX,XXX"
"23:00";"XXX,XXX"
"23:15";"XXX,XXX"
"23:30";"XXX,XXX"
"23:45";"XXX,XXX"
"24:00";"632"
