"01.12.2021";"WSA Regensburg";"DONAU";"HOFKIRCHEN";"10088003";"Q_P";"m³/s";"XXX,XXX";"XX.XX.XXXX";"XX:XX";"PNP";"299,6"
"00:15";"340"
"00:30";"340"
"00:45";"343"
"01:00";"340"
"01:15";"340"
"01:30";"340"
"01:45";"340"
"02:00";"340"
"02:15";"340"
"02:30";"340"
"02:45";"340"
"03:00";"340"
"03:15";"340"
"03:30";"340"
"03:45";"340"
"04:00";"340"
"04:15";"340"
"04:30";"340"
"04:45";"340"
"05:00";"338"
"05:15";"338"
"05:30";"338"
"05:45";"338"
"06:00";"338"
"06:15";"338"
"06:30";"338"
"06:45";"338"
"07:00";"338"
"07:15";"340"
"07:30";"335"
"07:45";"335"
"08:00";"335"
"08:15";"335"
"08:30";"335"
"08:45";"335"
"09:00";"338"
"09:15";"335"
"09:30";"335"
"09:45";"332"
"10:00";"332"
"10:15";"332"
"10:30";"335"
"10:45";"335"
"11:00";"332"
"11:15";"332"
"11:30";"332"
"11:45";"332"
"12:00";"332"
"12:15";"332"
"12:30";"332"
"12:45";"332"
"13:00";"332"
"13:15";"332"
"13:30";"332"
"13:45";"332"
"14:00";"335"
"14:15";"332"
"14:30";"335"
"14:45";"335"
"15:00";"332"
"15:15";"332"
"15:30";"332"
"15:45";"335"
"16:00";"335"
"16:15";"335"
"16:30";"335"
"16:45";"335"
"17:00";"335"
"17:15";"335"
"17:30";"335"
"17:45";"338"
"18:00";"338"
"18:15";"338"
"18:30";"338"
"18:45";"338"
"19:00";"338"
"19:15";"338"
"19:30";"340"
"19:45";"340"
"20:00";"340"
"20:15";"340"
"20:30";"340"
"20:45";"340"
"21:00";"340"
"21:15";"340"
"21:30";"340"
"21:45";"340"
"22:00";"340"
"22:15";"343"
"22:30";"340"
"22:45";"343"
"23:00";"340"
"23:15";"343"
"23:30";"343"
"23:45";"XXX,XXX"
"24:00";"343"
