"05.12.2021";"WSA Regensburg";"DONAU";"HOFKIRCHEN";"10088003";"Q_P";"m³/s";"XXX,XXX";"XX.XX.XXXX";"XX:XX";"PNP";"299,6"
"00:15";"479"
"00:30";"479"
"00:45";"479"
"01:00";"475"
"01:15";"475"
"01:30";"475"
"01:45";"475"
"02:00";"475"
"02:15";"475"
"02:30";"475"
"02:45";"472"
"03:00";"472"
"03:15";"472"
"03:30";"472"
"03:45";"472"
"04:00";"475"
"04:15";"475"
"04:30";"475"
"04:45";"475"
"05:00";"475"
"05:15";"475"
"05:30";"475"
"05:45";"475"
"06:00";"475"
"06:15";"475"
"06:30";"475"
"06:45";"479"
"07:00";"479"
"07:15";"482"
"07:30";"475"
"07:45";"479"
"08:00";"479"
"08:15";"479"
"08:30";"479"
"08:45";"479"
"09:00";"482"
"09:15";"479"
"09:30";"475"
"09:45";"479"
"10:00";"475"
"10:15";"475"
"10:30";"475"
"10:45";"475"
"11:00";"475"
"11:15";"475"
"11:30";"475"
"11:45";"472"
"12:00";"472"
"12:15";"475"
"12:30";"472"
"12:45";"472"
"13:00";"472"
"13:15";"469"
"13:30";"469"
"13:45";"469"
"14:00";"469"
"14:15";"469"
"14:30";"469"
"14:45";"469"
"15:00";"469"
"15:15";"469"
"15:30";"469"
"15:45";"469"
"16:00";"469"
"16:15";"469"
"16:30";"472"
"16:45";"472"
"17:00";"472"
"17:15";"472"
"17:30";"475"
"17:45";"475"
"18:00";"475"
"18:15";"479"
"18:30";"479"
"18:45";"479"
"19:00";"482"
"19:15";"482"
"19:30";"485"
"19:45";"485"
"20:00";"485"
"20:15";"488"
"20:30";"488"
"20:45";"491"
"21:00";"491"
"21:15";"491"
"21:30";"494"
"21:45";"494"
"22:00";"498"
"22:15";"498"
"22:30";"498"
"22:45";"501"
"23:00";"501"
"23:15";"501"
"23:30";"XXX,XXX"
"23:45";"XXX,XXX"
"24:00";"504"
